Date,Open,High,Low,Close,Adj Close,Volume
2013-09-23,176.949997,185.149994,175.300003,183.899994,80.570343,11151705
2013-09-24,183.899994,185.000000,180.649994,182.050003,79.759827,7936164
2013-09-25,183.000000,190.399994,178.199997,188.750000,82.695221,12990422
2013-09-26,188.949997,193.600006,185.050003,186.750000,81.818985,22746686
2013-09-27,187.500000,189.949997,180.750000,182.699997,80.044586,7379658
2013-09-30,182.750000,185.350006,179.199997,180.750000,79.190262,7895622
2013-10-01,181.000000,181.000000,173.199997,175.250000,76.780579,11008299
2013-10-03,177.800003,190.699997,177.100006,188.149994,82.432343,13560045
2013-10-04,185.000000,193.000000,183.000000,187.149994,81.994232,8471433
2013-10-07,188.500000,189.949997,185.300003,188.399994,82.541862,5797836
2013-10-08,188.000000,189.899994,185.250000,186.149994,81.556114,5681106
2013-10-09,184.250000,185.350006,182.350006,184.300003,80.745598,6772153
2013-10-10,183.199997,188.800003,183.199997,187.050003,81.950409,4844719
2013-10-11,188.350006,188.750000,182.300003,183.199997,80.263664,4905919
2013-10-14,182.500000,187.000000,180.850006,183.449997,80.373199,5495763
2013-10-15,184.050003,187.000000,179.199997,184.850006,80.986534,7056451
2013-10-17,185.000000,188.000000,183.100006,184.199997,80.701775,4456203
2013-10-18,185.699997,198.800003,185.399994,194.899994,85.389648,16292502
2013-10-21,196.899994,203.250000,196.000000,199.050003,87.207855,11866248
2013-10-22,199.050003,201.300003,197.000000,198.850006,87.120224,4457869
2013-10-23,200.949997,204.899994,195.550003,198.550003,86.988792,9017082
2013-10-24,199.500000,202.899994,197.149994,198.800003,87.098328,5443972
2013-10-25,199.850006,204.399994,198.199997,202.350006,88.653679,12662866
2013-10-28,203.500000,204.000000,194.750000,195.699997,85.740143,5684873
2013-10-29,195.449997,203.000000,195.050003,200.850006,87.996490,5074495
2013-10-30,201.899994,201.949997,196.199997,198.100006,86.791649,4804248
2013-10-31,198.399994,204.399994,198.350006,202.000000,88.500328,12890060
2013-11-01,204.000000,209.399994,201.899994,206.600006,90.515678,9680222
2013-11-05,205.350006,207.699997,201.100006,202.199997,88.587944,5392779
2013-11-06,201.300003,202.649994,195.100006,197.100006,86.998917,5851890
2013-11-07,198.000000,203.000000,196.500000,198.699997,87.705139,5157450
2013-11-08,197.000000,202.199997,195.949997,199.850006,88.212746,4459681
2013-11-11,200.000000,205.600006,196.100006,198.750000,87.727219,6725772
2013-11-12,197.949997,197.949997,190.500000,192.000000,84.747810,6522103
2013-11-13,191.350006,192.000000,183.199997,187.600006,82.805664,5957171
